962.0505195312498;936.8335917968752;NaN
972.0505195312498;936.8335917968752;NaN
982.0505195312498;936.8335917968752;NaN
992.0505195312498;936.8335917968752;NaN
1002.05051953125;936.8335917968752;NaN
1012.05051953125;936.8335917968752;NaN
1022.05051953125;936.8335917968752;NaN
1032.05051953125;936.8335917968752;NaN
1042.05051953125;936.8335917968752;NaN
1052.05051953125;936.8335917968752;NaN
1062.05051953125;936.8335917968752;NaN
1072.05051953125;936.8335917968752;NaN
1082.05051953125;936.8335917968752;NaN
1092.05051953125;936.8335917968752;NaN
1102.05051953125;936.8335917968752;NaN
1112.05051953125;936.8335917968752;NaN
1122.05051953125;936.8335917968752;NaN
1132.05051953125;936.8335917968752;NaN
1142.05051953125;936.8335917968752;NaN
1152.05051953125;936.8335917968752;NaN
1162.05051953125;936.8335917968752;NaN
1172.05051953125;936.8335917968752;NaN
1182.05051953125;936.8335917968752;NaN
1192.05051953125;936.8335917968752;NaN
1202.05051953125;936.8335917968752;NaN
1212.05051953125;936.8335917968752;NaN
1222.05051953125;936.8335917968752;NaN
1232.05051953125;936.8335917968752;NaN
1242.05051953125;936.8335917968752;NaN
1252.05051953125;936.8335917968752;NaN
1262.05051953125;936.8335917968752;NaN
1272.05051953125;936.8335917968752;NaN
1282.05051953125;936.8335917968752;NaN
1292.05051953125;936.8335917968752;NaN
1302.05051953125;936.8335917968752;NaN
1312.05051953125;936.8335917968752;NaN
1322.05051953125;936.8335917968752;NaN
1332.05051953125;936.8335917968752;NaN
1342.05051953125;936.8335917968752;NaN
1352.05051953125;936.8335917968752;NaN
1362.05051953125;936.8335917968752;NaN
1372.05051953125;936.8335917968752;NaN
1382.05051953125;936.8335917968752;NaN
962.0505195312498;946.8335917968752;NaN
972.0505195312498;946.8335917968752;NaN
982.0505195312498;946.8335917968752;NaN
992.0505195312498;946.8335917968752;NaN
1002.05051953125;946.8335917968752;NaN
1012.05051953125;946.8335917968752;NaN
1022.05051953125;946.8335917968752;NaN
1032.05051953125;946.8335917968752;NaN
1042.05051953125;946.8335917968752;NaN
1052.05051953125;946.8335917968752;NaN
1062.05051953125;946.8335917968752;NaN
1072.05051953125;946.8335917968752;NaN
1082.05051953125;946.8335917968752;NaN
1092.05051953125;946.8335917968752;NaN
1102.05051953125;946.8335917968752;NaN
1112.05051953125;946.8335917968752;NaN
1122.05051953125;946.8335917968752;NaN
1132.05051953125;946.8335917968752;NaN
1142.05051953125;946.8335917968752;NaN
1152.05051953125;946.8335917968752;NaN
1162.05051953125;946.8335917968752;NaN
1172.05051953125;946.8335917968752;NaN
1182.05051953125;946.8335917968752;-176
1192.05051953125;946.8335917968752;-176
1202.05051953125;946.8335917968752;NaN
1212.05051953125;946.8335917968752;NaN
1222.05051953125;946.8335917968752;NaN
1232.05051953125;946.8335917968752;NaN
1242.05051953125;946.8335917968752;NaN
1252.05051953125;946.8335917968752;NaN
1262.05051953125;946.8335917968752;NaN
1272.05051953125;946.8335917968752;NaN
1282.05051953125;946.8335917968752;NaN
